yyyymm,index,d12,e12,b_m,tbl,aaa,baa,lty,ntis,rfree,infl,ltr,corpr,svar,csp,crsp_s_pvw,crsp_s_pvwx
196901,103.01,3.08,5.78,0.5036731673801597,0.061399999999999996,0.0659,0.0732,0.0617,0.03652457311868203,0.005116666666666666,0.0028169014084507005,-0.0206,0.0139,6.067870960000001e-4,0.0021968795,-0.007547,-0.008612
196902,98.13,3.09,5.8,0.5263971896024127,0.061200000000000004,0.0666,0.073,0.0618,0.04131741176332346,0.0051,0.00561797752808979,0.0042,-0.016,5.955740769999999e-4,0.0023357287,-0.042321,-0.047384
196903,101.51,3.1,5.82,0.5570402360285629,0.0602,0.06849999999999999,0.0751,0.062,0.03950809180555358,0.005016666666666667,0.008379888268156499,0.001,-0.02,5.41616684e-4,0.0022973853,0.034847,0.033599
196904,103.69,3.11,5.82667,0.5484224041760509,0.0611,0.0689,0.0754,0.0593,0.04429103437508216,0.005091666666666667,0.005540166204986097,0.0427,0.0335,5.50428097e-4,0.0018842739,0.022771,0.021449
196905,103.46,3.12,5.83333,0.555804428516575,0.0604,0.0679,0.07519999999999999,0.0635,0.044005738018140034,0.005033333333333333,0.0027548209366392573,-0.049,-0.0227,4.26896506e-4,0.001576849,0.003854,-0.001862
196906,97.71,3.13,5.84,0.596777333684536,0.0644,0.0698,0.077,0.0623,0.04515285788113954,0.005366666666666666,0.005494505494505475,0.0214,0.0035,7.52240438e-4,0.0011927635,-0.054357,-0.055686
196907,91.83,3.13667,5.85667,0.6390179896256147,0.07,0.0708,0.0784,0.0621,0.05116099590931719,0.005833333333333334,0.005464480874316724,0.0079,5e-4,0.002305699552,0.0015607611,-0.058632,-0.059919
196908,95.51,3.14333,5.87333,0.6227889855626733,0.0698,0.0697,0.0786,0.063,0.04691485285906543,0.005816666666666667,0.005434782608695787,-0.0069,-0.002,9.18221055e-4,0.0014767373,0.045728,0.04018
196909,93.12,3.15,5.89,0.6408884625318231,0.0709,0.07139999999999999,0.0805,0.0677,0.048391340229823714,0.005908333333333334,0.002702702702702675,-0.0531,-0.0244,8.91555403e-4,0.0021746674,-0.023941,-0.025285
196910,97.24,3.15333,5.85333,0.6087687940279677,0.07,0.0733,0.08220000000000001,0.0653,0.04863042055686356,0.005833333333333334,0.005390835579514697,0.0365,0.0127,7.537226540000001e-4,0.0018446799,0.0469,0.044661
196911,93.81,3.15667,5.81667,0.6415117567401207,0.0724,0.0735,0.0825,0.0676,0.04790413630813889,0.006033333333333334,0.00536193029490617,-0.0243,-0.0471,5.0912543e-4,0.0015408249,-0.029152,-0.034433
196912,92.06,3.16,5.78,0.6510820130941076,0.0782,0.07719999999999999,0.08650000000000001,0.0687,0.034273783303565106,0.006516666666666667,0.005333333333333412,-0.0068,-0.0134,0.0011635820180000002,8.2225183e-4,-0.016922,-0.018365
197001,85.02,3.16333,5.73,0.7003467462301428,0.0787,0.0791,0.0886,0.0693,0.03447320797551426,0.0065583333333333335,0.0026525198938991412,-0.0021,0.0141,0.001067089891,9.0760752e-4,-0.075398,-0.076809
197002,89.5,3.16667,5.68,0.6701475070409856,0.0713,0.0793,0.08779999999999999,0.0651,0.0358552170375318,0.005941666666666667,0.005291005291005346,0.0587,0.0401,0.001058713553,3.7891846e-4,0.059521,0.053615
197003,89.63,3.17,5.63,0.6903267690975978,0.0663,0.0784,0.0863,0.0661,0.035841581177216954,0.0055249999999999995,0.0052631578947368585,-0.0068,-0.0045,9.635634069999999e-4,-4.3143621e-4,0.002806,0.001232
197004,81.52,3.17333,5.59333,0.7367505807871533,0.06509999999999999,0.0783,0.087,0.0699,0.03571212482675271,0.005424999999999999,0.00785340314136107,-0.0413,-0.025,0.0016146903129999998,4.9399428e-4,-0.088831,-0.090035
197005,76.55,3.17667,5.5566700000000004,0.7742276283478955,0.0684,0.08109999999999999,0.0898,0.0743,0.038661028309579064,0.0057,0.0025974025974027093,-0.0468,-0.0163,0.008151871299999999,-2.3762602e-4,-0.054689,-0.061112
197006,72.72,3.18,5.52,0.7933814170555791,0.0668,0.0848,0.0925,0.0709,0.04229074791135813,0.005566666666666667,0.005181347150258864,0.0486,1e-4,0.002651908555999999,-2.5229462e-4,-0.049032,-0.050902
197007,78.05,3.18333,5.46667,0.7387075682449735,0.0645,0.08439999999999999,0.094,0.0687,0.043073821662607,0.0053750000000000004,0.005154639175257714,0.0319,0.0556,0.0021264991849999997,3.2780954e-4,0.075523,0.073219
197008,81.52,3.18667,5.41333,0.7092782965811294,0.0641,0.08130000000000001,0.0944,0.0694,0.038729252606242486,0.005341666666666667,0,-0.0019,0.01,0.001887123897,0.0015175963,0.049778,0.043782
197009,84.21,3.19,5.36,0.7129147604774675,0.061200000000000004,0.0809,0.09390000000000001,0.068,0.03794241925083178,0.0051,0.00512820512820511,0.0228,0.0139,0.0010579859430000001,8.7569701e-4,0.034702,0.033021
197010,83.25,3.17333,5.28333,0.7176982835060414,0.0591,0.0803,0.0933,0.0693,0.036962491060234325,0.004925,0.005102040816326481,-0.0109,-0.0096,0.0010434121689999996,6.2401896e-4,-0.009032,-0.011639
197011,87.2,3.15667,5.20667,0.6829200720321373,0.0528,0.0805,0.09380000000000001,0.0637,0.03522492799431059,0.0044,0.005076142131979822,0.0791,0.0584,8.854278590000001e-4,5.7113489e-4,0.054387,0.048836
197012,92.15,3.14,5.13,0.6464263576979926,0.0487,0.0764,0.09119999999999999,0.0648,0.03146170744744369,0.004058333333333333,0.005050505050504972,-0.0084,0.0372,5.35191355e-4,0.0015125012,0.058684,0.057358
197101,95.88,3.13,5.16,0.6244099021301094,0.0444,0.0736,0.0874,0.0612,0.03059313016798034,0.0037,0,0.0506,0.0532,5.41037055e-4,0.0016976254,0.042828,0.0415
197102,96.75,3.12,5.19,0.6170704231762684,0.037000000000000005,0.0708,0.0839,0.0629,0.025801375062031392,0.0030833333333333338,0.002512562814070307,-0.0163,-0.0366,4.5143797299999997e-4,0.0018948256,0.013317,0.008152
197103,100.31,3.11,5.22,0.6338113825093712,0.0338,0.0721,0.08460000000000001,0.0593,0.026398845134115913,0.0028166666666666665,0.0025062656641603454,0.0526,0.0258,4.927151470000001e-4,0.0021051754,0.039068,0.037624
197104,103.95,3.10667,5.25333,0.6086541014069552,0.038599999999999995,0.0725,0.08449999999999999,0.0619,0.026556978719424966,0.0032166666666666663,0.0024999999999999467,-0.0283,-0.0236,3.07567587e-4,0.0020432328,0.036965,0.035789
197105,99.63,3.10333,5.28667,0.63140965620559375,0.0414,0.0753,0.0862,0.0624,0.029722577401961048,0.00345,0.004987531172069737,-6e-4,-0.0161,5.392723089999999e-4,0.0018246132,-0.03715,-0.042138
197106,99.7,3.1,5.32,0.6432210427093387,0.0475,0.0764,0.0875,0.0641,0.027278498261608483,0.003958333333333334,0.007444168734491496,-0.0159,0.0107,9.24558713e-4,0.0013777546,0.002439,0.001061
197107,95.58,3.09667,5.35667,0.667730624512191,0.054000000000000006,0.0764,0.0876,0.0643,0.025796320524999812,0.0045000000000000005,0.0024630541871921707,0.003,-0.0025,5.18435466e-4,0.0015360273,-0.040827,-0.041901
197108,99.03,3.09333,5.39333,0.638257596846571,0.049400000000000006,0.0759,0.0876,0.061,0.02678196267504702,0.004116666666666667,0.002457002457002311,0.0471,0.0554,0.0024511849880000003,0.0014284515,0.042036,0.036549
197109,98.34,3.09,5.43,0.6460848296306315,0.046900000000000004,0.07440000000000001,0.0859,0.0598,0.027934416899833794,0.003908333333333334,0,0.0204,-0.0102,5.24263853e-4,0.0011670679,-0.005038,-0.006387
197110,94.23,3.08333,5.52,0.6831942789034565,0.0446,0.0739,0.0848,0.0588,0.02924382901674635,0.0037166666666666667,0.002450980392156854,0.0167,0.0282,6.619463770000001e-4,9.808042e-4,-0.040129,-0.042015
197111,93.99,3.07667,5.61,0.6894892583058677,0.042199999999999994,0.0726,0.08380000000000001,0.0596,0.029451910127801992,0.003516666666666666,0,-0.0047,0.0029,0.001866275897,0.00142819,0.002898,-0.002029
197112,102.09,3.07,5.7,0.6439002471354752,0.0401,0.0725,0.08380000000000001,0.0597,0.034023358653099176,0.0033416666666666664,0.004889975550122383,0.0044,0.0223,0.0011830263400000002,0.0022538795,0.08788,0.086486
197201,103.94,3.07,5.73667,0.6353569726326525,0.0338,0.0719,0.0823,0.0606,0.0330751165676602,0.0028166666666666665,0,-0.0063,-0.0033,4.94219787e-4,0.0023504572,0.019088,0.017814
197202,106.57,3.07,5.77333,0.6175858985271461,0.032,0.0727,0.0823,0.0602,0.03302977861866101,0.0026666666666666666,0.0048661800486617945,0.0088,0.0107,2.8437637799999993e-4,0.0022955076,0.030221,0.025416
197203,107.2,3.07,5.81,0.6459019878813649,0.0373,0.0724,0.0824,0.0613,0.03172318250944954,0.003108333333333333,0.002421307506053294,-0.0082,0.0024,5.45087075e-4,0.0022397228,0.007315,0.006132
197204,107.67,3.07,5.86333,0.6367838016286407,0.0371,0.073,0.0824,0.0615,0.03249183215256915,0.0030916666666666666,0.0024154589371980784,0.0027,0.0035,3.83408772e-4,0.0020286355,0.005476,0.004658
197205,109.53,3.07,5.91667,0.6324423349154801,0.0369,0.073,0.0823,0.0597,0.030657066491460886,0.003075,0.002409638554216942,0.027,0.0163,7.690287700000001e-4,0.0018280014,0.022019,0.016763
197206,107.14,3.07,5.97,0.6540154785098437,0.0391,0.0723,0.08199999999999999,0.0607,0.034199389463755225,0.0032583333333333336,0.0024038461538462563,-0.0065,-0.0068,3.65358066e-4,0.0015414101,-0.020156,-0.021378
197207,107.39,3.07333,6.02667,0.6570495490624392,0.0398,0.0721,0.0823,0.0593,0.03332509253556919,0.003316666666666667,0.004796163069544335,0.0216,0.003,5.95478606e-4,0.0013485364,0.003245,0.002126
197208,111.09,3.07667,6.08333,0.630467039523518,0.04019999999999999,0.0719,0.0819,0.0595,0.031848784629650274,0.0033499999999999992,0.0023866348448686736,0.0029,0.0072,5.94997132e-4,0.0010688822,0.039425,0.034649
197209,110.55,3.08,6.14,0.6373850011014718,0.0466,0.0722,0.0809,0.0606,0.032869774506568125,0.0038833333333333337,0.0023809523809523725,-0.0083,0.0031,4.657132590000001e-4,8.8396725e-4,-0.003277,-0.004516
197210,111.58,3.10333,6.23333,0.6358841259209645,0.047400000000000005,0.0721,0.0806,0.0591,0.032353443766469904,0.00395,0.004750593824227822,0.0234,0.0101,8.58267283e-4,9.0853873e-4,0.010878,0.009503
197211,116.67,3.12667,6.32667,0.5967334832696595,0.0478,0.0712,0.0799,0.0577,0.030952249789983025,0.0039833333333333335,0.0023640661938535423,0.0226,0.0249,4.884600440000001e-4,4.8377407e-4,0.050297,0.045173
197212,118.05,3.15,6.42,0.5956745946157919,0.0507,0.0708,0.0793,0.0599,0.03420348372923823,0.0042250000000000005,0.002358490566037874,-0.0229,-4e-4,5.17178222e-4,3.1144652e-4,0.013663,0.012622
197301,116.03,3.15667,6.54667,0.6081960321114692,0.0541,0.07150000000000001,0.079,0.0685,0.035647312062081916,0.004508333333333334,0.0023529411764706687,-0.0321,-0.0054,5.156282110000001e-4,-1.2030325e-4,-0.016752,-0.018044
197302,111.68,3.16333,6.67333,0.6361837352235962,0.055999999999999994,0.0722,0.0797,0.0688,0.03629986698012111,0.004666666666666666,0.007042253521126751,0.0014,0.0023,0.001264571656,-2.0732975e-4,-0.033818,-0.038229
197303,111.52,3.17,6.8,0.6760181280953933,0.060899999999999996,0.0729,0.0803,0.0686,0.036706149291252245,0.005075,0.00932400932400923,0.0082,0.0045,0.0015575426620000003,-6.9585901e-4,-0.001093,-0.002089
197304,106.97,3.18667,6.94333,0.6977198484963589,0.0626,0.0726,0.0809,0.0687,0.03783323682177886,0.005216666666666667,0.006928406466512715,0.0046,0.0061,0.0015175409150000002,1.6536273e-4,-0.040064,-0.041236
197305,104.95,3.20333,7.08667,0.7132159616600658,0.0636,0.0729,0.0806,0.0703,0.039602216300279706,0.0053,0.006880733944954143,-0.0105,-0.0039,0.0030774623590000003,-7.3360224e-5,-0.01395,-0.019002
197306,104.26,3.22,7.23,0.7209743077906494,0.0719,0.0737,0.08130000000000001,0.071,0.03901339846580838,0.005991666666666667,0.006833712984054774,-0.0021,-0.0056,0.0021645976740000007,7.4397823e-4,-0.005178,-0.006522
197307,108.22,3.23667,7.38333,0.6939766839378239,0.0801,0.0745,0.0824,0.076,0.03735006262508739,0.006675,0.002262443438913797,-0.0433,-0.0476,0.0018680183310000006,2.3902997e-4,0.039128,0.037679
197308,104.25,3.25333,7.53667,0.7243372353729846,0.0867,0.0768,0.08529999999999999,0.0728,0.03738876745207968,0.007225,0.01805869074492117,0.0391,0.0356,0.0010958563969999998,2.5207516e-4,-0.031544,-0.036505
197309,108.43,3.27,7.69,0.6788089958821666,0.08289999999999999,0.07629999999999999,0.0863,0.0703,0.03436122565173558,0.006908333333333332,0.0022172949002217113,0.0318,0.0356,9.345468859999999e-4,-5.4582375e-5,0.042219,0.041038
197310,108.29,3.30667,7.84667,0.6720817913817976,0.0722,0.076,0.08410000000000001,0.0689,0.03466033011123702,0.006016666666666667,0.008849557522123908,0.0215,-0.0066,0.00134471653,-8.8735819e-4,3.12e-4,-0.00156
197311,95.96,3.34333,8.00333,0.7818789905746427,0.0783,0.0767,0.0842,0.0712,0.038736339192755286,0.0065249999999999996,0.006578947368421018,-0.0183,0.0078,0.004369728112,-0.0013245342,-0.10722,-0.113046
197312,97.55,3.38,8.16,0.7555884634369932,0.0745,0.0768,0.0848,0.0726,0.013007395124224599,0.006208333333333333,0.0065359477124184995,-0.0082,-0.0089,0.005358381049,-6.401994e-4,0.017971,0.016534
197401,96.57,3.4,8.22667,0.7514464379638829,0.07769999999999999,0.0783,0.0848,0.074,0.01162674909434991,0.006474999999999999,0.008658008658008587,-0.0083,-0.0053,0.003409512331,-9.3675299e-4,-0.00812,-0.009749
197402,96.22,3.42,8.29333,0.7470977188476869,0.0712,0.0785,0.08529999999999999,0.0748,0.010918647698395442,0.005933333333333333,0.012875536480686733,-0.0024,9e-4,0.0018780139580000003,-9.5731388e-4,0.001992,-0.003695
197403,93.98,3.44,8.36,0.8151840128501915,0.0796,0.0801,0.0862,0.0783,0.010399936064688012,0.006633333333333334,0.012711864406779627,-0.0292,-0.0307,0.001693666146,-0.0011670985,-0.021818,-0.023154
197404,90.31,3.46,8.48667,0.8248580818643562,0.0833,0.0825,0.08869999999999999,0.0816,0.009657061170850622,0.006941666666666666,0.004184100418409997,-0.0253,-0.0341,0.001729144719,-0.0010474939,-0.037649,-0.039359
197405,87.28,3.48,8.61333,0.8604161212710524,0.0823,0.0837,0.09050000000000001,0.081,0.009246538941229968,0.0068583333333333335,0.012499999999999956,0.0123,0.0105,0.002098705837,-0.001237991,-0.026896,-0.033127
197406,86,3.5,8.74,0.8601587717002531,0.079,0.08470000000000001,0.09269999999999999,0.0812,0.0080278098963673,0.006583333333333333,0.008230452674897082,0.0045,-0.0285,0.002300340653,-0.0016917665,-0.012816,-0.014583
197407,79.31,3.53,8.86333,0.9112393224456387,0.0755,0.0872,0.09480000000000001,0.0823,0.00683950410697313,0.006291666666666667,0.008163265306122325,-0.0029,-0.0211,0.0049175339440000005,-0.0019992526,-0.076698,-0.0785
197408,72.15,3.56,8.98667,1.0171239942232309,0.08960000000000001,0.09,0.0977,0.0855,0.006555914726593492,0.0074666666666666675,0.012145748987854255,-0.0232,-0.0268,0.004791049398,-0.00230981,-0.082177,-0.089737
197409,63.54,3.59,9.11,1.135440143451725,0.0806,0.0924,0.1018,0.0837,0.005138262460589487,0.006716666666666667,0.01200000000000001,0.0247,0.0174,0.0078117150730000005,-0.0017001444,-0.117511,-0.119578
197410,73.9,3.59333,9.03667,1.037083784108667,0.0746,0.09269999999999999,0.1048,0.0795,0.0036391582153780357,0.006216666666666666,0.009881422924901129,0.0489,0.0885,0.01008495381,-0.0018954501,0.168113,0.164814
197411,69.97,3.59667,8.96333,1.1156370219506677,0.0747,0.0889,0.106,0.0771,0.007815422576115437,0.0062250000000000005,0.007827788649706457,0.0295,0.0117,0.003513838511,-0.0018215318,-0.045688,-0.053816
197412,68.56,3.6,8.89,1.1200181747371154,0.07150000000000001,0.0889,0.1063,0.076,0.0087733076352325,0.005958333333333334,0.007766990291262044,0.0171,-0.0075,0.0038144383610000006,-8.3048791e-4,-0.018021,-0.020305
197501,76.98,3.62333,8.74333,0.9808296266822037,0.0626,0.0883,0.1081,0.0796,0.008511168614226634,0.005216666666666667,0.003853564547206201,0.0225,0.0596,0.004017213153000001,-0.0012299241,0.12361,0.121698
197502,81.59,3.64667,8.59667,0.9339016304715514,0.055,0.0862,0.1065,0.0788,0.01165294224138339,0.004583333333333333,0.007677543186180413,0.0131,0.0137,0.002179069977,-7.0812406e-4,0.06746,0.059497
197503,83.36,3.67,8.45,0.9724663151728178,0.054900000000000004,0.0867,0.1048,0.0824,0.020467918188351586,0.004575,0.0038095238095239292,-0.0267,-0.0247,0.002402642527,-7.0429158e-4,0.024014,0.022122
197504,87.3,3.68333,8.28667,0.9094893710278326,0.056100000000000004,0.0895,0.1058,0.0852,0.022496486677819526,0.004675,0.003795066413662118,-0.0182,-0.0052,0.002313727147,-6.7348827e-4,0.049424,0.047293
197505,91.15,3.69667,8.12333,0.8975236996719894,0.052300000000000006,0.08900000000000001,0.1069,0.0836,0.022953967010473825,0.004358333333333334,0.005671077504725952,0.0212,0.0106,0.001807184419,-4.0982182e-4,0.051193,0.044794
197506,95.19,3.71,7.96,0.8498390197840704,0.053399999999999996,0.0877,0.10619999999999999,0.0813,0.02296183347058375,0.00445,0.007518796992481258,0.0292,0.0304,0.0013533545970000002,-8.0542378e-4,0.04622,0.044342
197507,88.75,3.71,7.89333,0.8983656239852797,0.0613,0.08839999999999999,0.10550000000000001,0.0829,0.025627146616537387,0.005108333333333334,0.011194029850746245,-0.0087,-0.003,0.0012444146969999997,-0.001182099,-0.065504,-0.067553
197508,86.88,3.71,7.82667,0.8942466540570306,0.0644,0.0895,0.1059,0.0844,0.026364596403678754,0.005366666666666666,0.0018450184501843658,-0.0068,-0.0175,0.0023431572339999997,-0.0015740132,-0.015663,-0.021731
197509,83.87,3.71,7.76,0.9409482541442031,0.0642,0.0895,0.1061,0.0862,0.027917635792166974,0.00535,0.005524861878453136,-0.0098,-0.0126,0.002304586604,-0.0014922567,-0.03225,-0.034226
197510,89.04,3.7,7.82667,0.893497918759868,0.0596,0.0886,0.10619999999999999,0.0819,0.025896651141275557,0.004966666666666667,0.005494505494505475,0.0475,0.0553,0.0021546397460000003,-0.0015430243,0.064855,0.062135
197511,91.24,3.69,7.89333,0.8679284743281398,0.0548,0.08779999999999999,0.1056,0.0838,0.02462068007946462,0.004566666666666667,0.007285974499089187,-0.0109,-0.0088,8.12701107e-4,-0.0016529119,0.030089,0.023996
197512,90.19,3.68,7.96,0.8763388510223954,0.054400000000000004,0.08789999999999999,0.1056,0.0805,0.023709428509700505,0.004533333333333334,0.003616636528029016,0.039,0.0442,0.0013308075490000002,-4.6511563e-4,-0.010485,-0.012296
197601,100.86,3.68333,8.19333,0.7659338856533509,0.0487,0.086,0.1041,0.0802,0.021850489239624224,0.004058333333333333,0.0018018018018017834,0.009,0.0188,0.001978297511,-1.1029255e-4,0.120143,0.118545
197602,99.71,3.68667,8.42667,0.768036520290764,0.048799999999999996,0.0855,0.1024,0.0802,0.02223136886060519,0.004066666666666666,0.003597122302158251,0.0062,0.0061,0.001221425077,-1.7078355e-4,-0.005756,-0.01162
197603,102.77,3.69,8.66,0.7840312171694431,0.05,0.0852,0.1012,0.0792,0.015070147272435953,0.004166666666666667,0.0017921146953405742,0.0166,0.0167,0.0012657167030000003,-4.3879841e-4,0.03264,0.030786
197604,101.64,3.71333,8.85667,0.7860761398404976,0.048600000000000004,0.084,0.09939999999999999,0.0797,0.01423843718478019,0.004050000000000001,0.003577817531305927,0.0018,-0.0015,0.0010071297059999998,-0.0013534097,-0.00961,-0.010699
197605,100.18,3.73667,9.05333,0.8035027634506732,0.052000000000000005,0.0858,0.0986,0.0821,0.014146385906273746,0.004333333333333334,0.007130124777183555,-0.0158,-0.0103,9.365060020000002e-4,-0.0010527004,-0.008116,-0.015026
197606,104.28,3.76,9.25,0.7814276311853049,0.0541,0.0862,0.0989,0.0807,0.018923185393922574,0.004508333333333334,0.005309734513274211,0.0208,0.015,9.71600383e-4,-0.0012775825,0.043959,0.042158
197607,103.44,3.79,9.35,0.7958238544036399,0.052300000000000006,0.08560000000000001,0.09820000000000001,0.0805,0.018840948552817385,0.004358333333333334,0.00528169014084523,0.0078,0.0149,4.8717015100000003e-4,-0.0014411039,-0.007202,-0.008454
197608,102.91,3.82,9.45,0.8047322693942942,0.051399999999999994,0.08449999999999999,0.0964,0.079,0.02062836582117944,0.004283333333333333,0.005253940455341555,0.0211,0.0231,7.44545333e-4,-0.0012977566,0.001599,-0.004982
197609,105.24,3.85,9.55,0.7913632737151456,0.0508,0.08380000000000001,0.094,0.0781,0.02378151867239014,0.004233333333333333,0.0034843205574912606,0.0145,0.0167,8.906831969999999e-4,-0.0014566973,0.024421000000000002,0.02267
197610,102.9,3.91667,9.67,0.8120796327194719,0.0492,0.0832,0.0929,0.0779,0.025567970041737893,0.0041,0.005208333333333259,0.0084,0.007,0.0012700019539999999,-0.0011566296,-0.020211,-0.021995
197611,102.1,3.98333,9.79,0.8272629378602647,0.0475,0.0825,0.09230000000000001,0.0749,0.02789424137525573,0.003958333333333334,0.0017271157167531026,0.0339,0.0319,0.0011179290219999998,-9.2241021e-4,-0.001041,-0.008628
197612,107.46,4.05,9.91,0.7799731249688947,0.0435,0.07980000000000001,0.09119999999999999,0.0721,0.028565706005229948,0.0036249999999999998,0.0034482758620690834,0.0327,0.0347,5.762291e-4,-0.0011227041,0.053775,0.05217
